plan,switches,total_price,full_price,nights_private_bathroom,nights_private_bath_and_kitchen,segment_detail,label,equivalent_alternatives,warning
Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 25) → Room 7 (Jul 25–Jul 28) → Room 2 (Jul 28–Aug 12),8,3738.4,5545.0,48,0,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 1 night × avg £130.00, 0% off = £130.00 | Room 7: 5 nights × avg £113.00, 32% off = £384.20 | Room 8: 7 nights × avg £140.71, 35% off = £640.25 | Room 3: 14 nights × avg £95.00, 35% off = £864.50 | Room 7: 3 nights × avg £71.67, 26% off = £159.10 | Room 2: 15 nights × avg £96.67, 35% off = £942.50",,Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 26) → Room 7 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 12); Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Aug 2) → Room 7 (Aug 2–Aug 5) → Room 2 (Aug 5–Aug 12); Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 25) → Room 7 (Jul 25–Jul 28) → Room 3 (Jul 28–Aug 12); Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 26) → Room 7 (Jul 26–Jul 29) → Room 3 (Jul 29–Aug 12); Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Aug 2) → Room 7 (Aug 2–Aug 5) → Room 3 (Aug 5–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 18) → Room 9 (Jul 18–Jul 23) → Room 3 (Jul 23–Jul 26) → Room 9 (Jul 26–Aug 4) → Room 7 (Aug 4–Aug 12),8,3738.5,5575.0,29,23,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 10 nights × avg £93.00, 35% off = £604.50 | Room 9: 5 nights × avg £108.00, 32% off = £367.20 | Room 3: 3 nights × avg £91.67, 26% off = £203.50 | Room 9: 9 nights × avg £112.22, 35% off = £656.50 | Room 7: 8 nights × avg £76.88, 35% off = £399.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Jul 30) → Room 9 (Jul 30–Aug 12),8,3740.55,5600.0,30,23,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 8 nights × avg £72.50, 35% off = £377.00 | Room 9: 13 nights × avg £115.77, 35% off = £978.25",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 1) → Room 9 (Aug 1–Aug 12),8,3749.8,5590.0,26,26,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 11 nights × avg £92.27, 35% off = £659.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 8 nights × avg £74.38, 35% off = £386.75 | Room 9: 11 nights × avg £115.91, 35% off = £828.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 3 (Jul 24–Jul 26) → Room 9 (Jul 26–Aug 5) → Room 7 (Aug 5–Aug 12),8,3758.05,5600.0,29,24,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 11 nights × avg £92.27, 35% off = £659.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 3: 2 nights × avg £95.00, 20% off = £152.00 | Room 9: 10 nights × avg £112.50, 35% off = £731.25 | Room 7: 7 nights × avg £77.14, 35% off = £351.00",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 18) → Room 9 (Jul 18–Jul 21) → Room 7 (Jul 21–Jul 28) → Room 9 (Jul 28–Aug 5) → Room 7 (Aug 5–Aug 12),8,3762.15,5685.0,37,20,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 5 nights × avg £113.00, 32% off = £384.20 | Room 8: 7 nights × avg £140.71, 35% off = £640.25 | Room 3: 7 nights × avg £99.29, 35% off = £451.75 | Room 9: 3 nights × avg £110.00, 26% off = £244.20 | Room 7: 7 nights × avg £71.43, 35% off = £325.00 | Room 9: 8 nights × avg £113.75, 35% off = £591.50 | Room 7: 7 nights × avg £77.14, 35% off = £351.00",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Jul 29) → Room 9 (Jul 29–Aug 12),8,3766.55,5640.0,31,24,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 7 nights × avg £72.14, 35% off = £328.25 | Room 9: 14 nights × avg £115.71, 35% off = £1053.00",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 3 (Jul 10–Jul 18) → Room 9 (Jul 18–Jul 23) → Room 7 (Jul 23–Jul 28) → Room 9 (Jul 28–Aug 4) → Room 7 (Aug 4–Aug 12),8,3774.3,5670.0,37,21,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 5 nights × avg £142.00, 32% off = £482.80 | Room 3: 8 nights × avg £101.88, 35% off = £529.75 | Room 9: 5 nights × avg £108.00, 32% off = £367.20 | Room 7: 5 nights × avg £72.00, 32% off = £244.80 | Room 9: 7 nights × avg £113.57, 35% off = £516.75 | Room 7: 8 nights × avg £76.88, 35% off = £399.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 3 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Jul 29) → Room 9 (Jul 29–Aug 5) → Room 7 (Aug 5–Aug 12),8,3775.45,5705.0,38,21,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 7 nights × avg £138.57, 35% off = £630.50 | Room 3: 7 nights × avg £96.43, 35% off = £438.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 5 nights × avg £73.00, 32% off = £248.20 | Room 9: 7 nights × avg £113.57, 35% off = £516.75 | Room 7: 7 nights × avg £77.14, 35% off = £351.00",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Jul 31) → Room 9 (Jul 31–Aug 12),8,3775.8,5630.0,27,27,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 11 nights × avg £92.27, 35% off = £659.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 7 nights × avg £73.57, 35% off = £334.75 | Room 9: 12 nights × avg £116.25, 35% off = £906.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 2) → Room 9 (Aug 2–Aug 12),8,3783.3,5660.0,30,25,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 5 nights × avg £142.00, 32% off = £482.80 | Room 6: 9 nights × avg £87.22, 35% off = £510.25 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 9 nights × avg £75.56, 35% off = £442.00 | Room 9: 10 nights × avg £115.00, 35% off = £747.50",,Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 11 (Jul 10–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 2) → Room 9 (Aug 2–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 3 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 5) → Room 9 (Aug 5–Aug 12),8,3788.0,5700.0,36,22,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 7 nights × avg £138.57, 35% off = £630.50 | Room 3: 7 nights × avg £96.43, 35% off = £438.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 12 nights × avg £74.58, 35% off = £581.75 | Room 9: 7 nights × avg £117.86, 35% off = £536.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Jul 29) → Room 9 (Jul 29–Aug 5) → Room 7 (Aug 5–Aug 12),8,3788.4,5730.0,39,21,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 5 nights × avg £113.00, 32% off = £384.20 | Room 8: 7 nights × avg £140.71, 35% off = £640.25 | Room 3: 8 nights × avg £99.38, 35% off = £516.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 5 nights × avg £73.00, 32% off = £248.20 | Room 9: 7 nights × avg £113.57, 35% off = £516.75 | Room 7: 7 nights × avg £77.14, 35% off = £351.00",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 6 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 2) → Room 9 (Aug 2–Aug 12),8,3794.5,5710.0,32,25,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 7 nights × avg £138.57, 35% off = £630.50 | Room 6: 7 nights × avg £82.14, 35% off = £373.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 9 nights × avg £75.56, 35% off = £442.00 | Room 9: 10 nights × avg £115.00, 35% off = £747.50",,Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 11 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 2) → Room 9 (Aug 2–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 18) → Room 9 (Jul 18–Jul 23) → Room 7 (Jul 23–Jul 30) → Room 9 (Jul 30–Aug 12),8,3799.0,5665.0,28,28,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 10 nights × avg £93.00, 35% off = £604.50 | Room 9: 5 nights × avg £108.00, 32% off = £367.20 | Room 7: 7 nights × avg £72.86, 35% off = £331.50 | Room 9: 13 nights × avg £115.77, 35% off = £978.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 3 (Jul 10–Jul 18) → Room 9 (Jul 18–Jul 23) → Room 7 (Jul 23–Jul 28) → Room 9 (Jul 28–Aug 5) → Room 7 (Aug 5–Aug 12),8,3800.3,5710.0,38,22,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 5 nights × avg £142.00, 32% off = £482.80 | Room 3: 8 nights × avg £101.88, 35% off = £529.75 | Room 9: 5 nights × avg £108.00, 32% off = £367.20 | Room 7: 5 nights × avg £72.00, 32% off = £244.80 | Room 9: 8 nights × avg £113.75, 35% off = £591.50 | Room 7: 7 nights × avg £77.14, 35% off = £351.00",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 3 (Jul 12–Jul 21) → Room 9 (Jul 21–Jul 23) → Room 3 (Jul 23–Aug 2) → Room 7 (Aug 2–Aug 5) → Room 2 (Aug 5–Aug 12),8,3802.85,5710.0,47,11,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 7 nights × avg £138.57, 35% off = £630.50 | Room 3: 9 nights × avg £94.44, 35% off = £552.50 | Room 9: 2 nights × avg £105.00, 20% off = £168.00 | Room 3: 10 nights × avg £94.00, 35% off = £611.00 | Room 7: 3 nights × avg £71.67, 26% off = £159.10 | Room 2: 7 nights × avg £98.57, 35% off = £448.50",,Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 3 (Jul 12–Jul 21) → Room 9 (Jul 21–Jul 23) → Room 3 (Jul 23–Aug 2) → Room 7 (Aug 2–Aug 5) → Room 3 (Aug 5–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 1) → Room 9 (Aug 1–Aug 12),8,3809.3,5700.0,31,26,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 5 nights × avg £142.00, 32% off = £482.80 | Room 6: 9 nights × avg £87.22, 35% off = £510.25 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 8 nights × avg £74.38, 35% off = £386.75 | Room 9: 11 nights × avg £115.91, 35% off = £828.75",,Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 11 (Jul 10–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 1) → Room 9 (Aug 1–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 3 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 4) → Room 9 (Aug 4–Aug 12),8,3814.0,5740.0,37,23,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 7 nights × avg £138.57, 35% off = £630.50 | Room 3: 7 nights × avg £96.43, 35% off = £438.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 11 nights × avg £74.55, 35% off = £533.00 | Room 9: 8 nights × avg £117.50, 35% off = £611.00",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 21) → Room 9 (Jul 21–Jul 23) → Room 3 (Jul 23–Aug 2) → Room 7 (Aug 2–Aug 5) → Room 2 (Aug 5–Aug 12),8,3815.8,5735.0,48,11,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 5 nights × avg £113.00, 32% off = £384.20 | Room 8: 7 nights × avg £140.71, 35% off = £640.25 | Room 3: 10 nights × avg £97.00, 35% off = £630.50 | Room 9: 2 nights × avg £105.00, 20% off = £168.00 | Room 3: 10 nights × avg £94.00, 35% off = £611.00 | Room 7: 3 nights × avg £71.67, 26% off = £159.10 | Room 2: 7 nights × avg £98.57, 35% off = £448.50",,Room 8 (Jun 17–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 4) → Room 8 (Jul 4–Jul 11) → Room 3 (Jul 11–Jul 21) → Room 9 (Jul 21–Jul 23) → Room 3 (Jul 23–Aug 2) → Room 7 (Aug 2–Aug 5) → Room 3 (Aug 5–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 18) → Room 9 (Jul 18–Jul 23) → Room 7 (Jul 23–Jul 30) → Room 9 (Jul 30–Aug 12),8,3819.0,5690.0,30,28,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 3: 2 nights × avg £70.00, 20% off = £112.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 10 nights × avg £93.00, 35% off = £604.50 | Room 9: 5 nights × avg £108.00, 32% off = £367.20 | Room 7: 7 nights × avg £72.86, 35% off = £331.50 | Room 9: 13 nights × avg £115.77, 35% off = £978.25",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 6 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 1) → Room 9 (Aug 1–Aug 12),8,3820.5,5750.0,33,26,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 7 nights × avg £138.57, 35% off = £630.50 | Room 6: 7 nights × avg £82.14, 35% off = £373.75 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 8 nights × avg £74.38, 35% off = £386.75 | Room 9: 11 nights × avg £115.91, 35% off = £828.75",,Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 12) → Room 11 (Jul 12–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Aug 1) → Room 9 (Aug 1–Aug 12),UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Jul 31) → Room 9 (Jul 31–Aug 12),8,3835.3,5740.0,32,27,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 5 nights × avg £142.00, 32% off = £482.80 | Room 6: 9 nights × avg £87.22, 35% off = £510.25 | Room 9: 5 nights × avg £105.00, 32% off = £357.00 | Room 7: 7 nights × avg £73.57, 35% off = £334.75 | Room 9: 12 nights × avg £116.25, 35% off = £906.75",,Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 11 (Jul 10–Jul 19) → Room 9 (Jul 19–Jul 24) → Room 7 (Jul 24–Jul 31) → Room 9 (Jul 31–Aug 12),UNALLOCATED bookings overlap this range (9)
